DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r
2.907488,17.478,2.958,1.775,0.539,20.449,18.378,17.329,16.855,16.496,0.1264,3.12,0.46099999999999997
2.915484,21.993,2.97,1.127,0.08,23.57,23.295,22.127,21.715,22.561,0.2785,1.44,0.92
2.922397,20.99,2.855,1.186,0.544,23.787,21.815,21.076,20.914,21.294,0.1532,2.71,0.45599999999999996
2.919799,19.385,2.085,0.492,1.0,22.408,20.464,19.338,18.866,18.464,0.1939,3.07,0.0
2.911592,20.743,7.359,1.797,0.375,21.436,21.394,20.685,20.459,20.27,0.4237,0.75,0.625
2.920239,20.422,2.458,1.407,0.509,21.421,21.016,20.368,20.005,19.897,0.3404,1.05,0.491
2.916828,21.423,2.97,1.887,0.189,22.363,21.372,21.258,20.876,21.099,0.2175,1.11,0.8109999999999999
2.905564,20.88,18.018,4.157,0.05,24.123,22.621,21.724,20.774,20.521,0.6413,2.4,0.95
2.929304,17.286,4.094,2.467,0.565,18.945,17.905,17.13,16.699,16.431,0.1574,1.82,0.43500000000000005
2.918523,20.889,1.945,0.387,0.802,21.805,21.235,20.885,20.704,20.682,0.2706,0.92,0.19799999999999995
2.915961,21.214,3.34,2.506,0.454,22.838,21.354,21.132,21.076,20.949,0.1654,1.71,0.546
2.92218,20.913,1.931,0.7,0.386,22.281,21.646,20.788,20.463,20.19,0.3944,1.49,0.614
2.920858,21.305,2.044,0.988,0.482,24.014,22.31,21.283,19.966,19.575,0.677,2.73,0.518
2.925181,21.797,7.359,1.539,0.117,22.361,23.06,21.803,21.378,21.09,0.4645,0.56,0.883
2.92338,21.679,2.97,1.548,0.821,22.171,22.737,21.57,21.792,20.798,0.4043,0.6,0.17900000000000005
2.932065,21.632,7.359,1.918,0.255,25.579,24.054,21.6,21.292,20.781,0.379,3.98,0.745
2.931101,21.761,3.294,3.56,0.179,23.006,22.187,21.289,21.026,21.108,0.3518,1.72,0.821
2.931675,20.301,2.525,1.847,0.229,21.647,20.64,20.27,19.925,19.901,0.153,1.38,0.771
2.940726,21.154,2.347,1.343,0.456,22.725,21.993,21.044,20.818,20.503,0.3857,1.68,0.544
2.917878,21.401,2.742,1.614,0.329,23.089,23.056,21.337,20.391,19.76,0.5445,1.75,0.671
2.939668,20.354,2.104,0.919,0.7,22.284,21.274,20.3,19.88,19.696,0.3727,1.98,0.30000000000000004
2.92483,19.988,2.918,2.71,0.055,22.683,20.966,19.87,19.34,19.036,0.256,2.81,0.945
2.936829,21.392,2.97,3.463,0.451,24.286,23.444,21.434,20.591,19.855,0.5162,2.85,0.5489999999999999
2.933877,21.33,7.36,1.28,0.05,24.856,24.313,21.734,20.689,20.196,0.5491,3.12,0.95
2.926595,21.497,7.36,1.631,0.062,25.737,24.135,21.59,20.502,20.038,0.5402,4.15,0.938
2.946416,19.872,2.195,0.664,0.701,21.418,20.699,19.884,19.471,19.223,0.3099,1.53,0.29900000000000004
2.938019,21.184,7.36,1.834,0.404,24.86,22.219,21.296,20.14,19.409,0.6396,3.56,0.596
2.937723,21.385,2.5,1.26,0.325,23.283,22.213,21.389,20.902,20.202,0.4979,1.89,0.675
2.947891,21.656,2.129,0.795,0.05,22.513,22.218,21.387,21.218,21.115,0.385,1.13,0.95
2.940175,21.698,1.599,0.777,0.183,25.109,22.92,21.465,20.654,20.67,0.4696,3.64,0.817
2.944595,19.514,6.854,0.506,0.848,24.283,21.34,19.664,19.059,18.754,0.3514,4.62,0.15200000000000002
2.962962,21.266,2.97,1.32,0.321,23.269,22.622,21.382,20.832,20.634,0.4435,1.89,0.679
2.93885,19.454,2.884,1.577,0.611,21.501,20.661,19.462,18.914,18.558,0.3286,2.04,0.389
2.954189,21.675,2.906,1.242,0.05,23.291,22.661,21.614,21.283,22.01,0.2186,1.68,0.95
2.9473,21.42,2.476,1.516,0.593,23.058,22.794,21.316,21.353,20.762,0.403,1.74,0.40700000000000003
2.973375,19.505,4.506,6.042,0.613,20.997,19.98,19.432,19.062,19.167,0.1527,1.57,0.387
2.971132,21.513,2.667,1.232,0.689,23.271,23.734,21.315,22.225,21.531,0.3863,1.96,0.31100000000000005
2.971558,21.357,3.032,6.283,0.062,22.342,21.755,21.09,21.534,22.425,0.1193,1.25,0.938
2.958889,20.34,2.296,0.882,0.504,24.347,21.546,20.29,19.664,19.251,0.3612,4.06,0.496
2.847004,20.452,2.54,1.463,0.65,21.805,20.953,20.488,20.328,20.264,0.2082,1.32,0.35
2.854062,17.202,5.562,3.645,0.452,20.003,18.031,17.063,16.558,16.162,0.0953,2.94,0.548
2.856047,19.174,3.683,2.477,0.687,22.02,20.519,19.28,18.817,18.449,0.2563,2.74,0.31299999999999994
2.854325,19.687,2.928,2.807,0.54,21.419,20.166,19.586,19.242,19.076,0.1501,1.83,0.45999999999999996
2.873755,21.416,1.799,0.367,0.563,22.434,21.94,21.14,20.768,20.394,0.4377,1.29,0.43700000000000006
2.859624,21.539,2.222,1.26,0.2,22.703,22.669,21.306,21.016,20.659,0.4297,1.4,0.8
2.879576,21.224,1.692,0.375,0.05,23.291,21.828,21.16,20.854,20.78,0.2601,2.13,0.95
2.878076,21.045,2.744,2.7,0.256,23.28,21.574,20.796,20.48,21.573,0.1677,2.48,0.744
2.862167,21.544,2.262,1.349,0.15,22.609,22.807,21.341,20.566,20.139,0.4989,1.27,0.85
2.872763,21.703,1.986,0.569,0.05,25.109,23.582,21.691,20.756,20.166,0.5384,3.42,0.95
2.873539,19.337,2.631,1.054,0.57,24.631,20.688,19.269,18.653,18.305,0.293,5.36,0.43000000000000005
2.873992,21.706,1.701,1.173,0.159,23.729,22.613,21.537,21.273,21.424,0.3707,2.19,0.841
2.876615,21.1,1.83,0.271,0.874,22.858,22.544,21.039,20.402,19.932,0.4345,1.82,0.126
2.881074,20.911,1.738,0.317,0.756,22.291,21.642,20.882,20.608,20.493,0.3499,1.41,0.244
2.886267,21.794,2.573,1.49,0.05,24.45,23.819,21.511,20.723,20.274,0.4815,2.94,0.95
2.866268,21.412,2.773,0.979,0.861,23.564,22.889,21.473,20.948,20.462,0.4174,2.09,0.139
2.890467,21.698,2.97,0.572,0.05,25.068,23.454,21.53,21.137,21.369,0.3569,3.54,0.95
2.879212,21.238,2.162,0.72,0.309,22.812,22.069,21.14,21.005,20.645,0.383,1.67,0.6910000000000001
2.900913,20.148,3.95,2.869,0.227,22.518,21.179,20.068,19.568,19.103,0.3555,2.45,0.773
2.894574,20.826,1.878,0.637,0.726,24.103,22.618,20.748,20.145,19.687,0.4016,3.36,0.274
2.874983,21.793,1.827,0.623,0.256,22.744,21.81,21.737,21.268,21.224,0.4161,1.01,0.744
2.899801,21.529,2.97,0.89,0.22,22.889,23.249,21.975,21.168,21.145,0.5499,0.91,0.78
2.919576,20.893,2.97,3.866,0.37,23.665,23.356,20.637,20.279,20.699,0.3614,3.03,0.63
2.91601,20.009,2.646,1.856,0.323,21.52,20.478,19.989,19.636,19.533,0.158,1.53,0.677
2.92684,21.295,2.048,0.864,0.578,22.774,22.374,21.298,20.588,20.038,0.543,1.48,0.42200000000000004
2.909197,21.547,2.127,1.309,0.05,22.772,22.829,21.342,20.869,20.865,0.4361,1.43,0.95
2.902539,21.733,2.167,0.754,0.05,24.137,22.086,21.488,21.29,20.884,0.259,2.65,0.95
2.895665,20.716,1.779,0.38,0.674,22.222,21.322,20.726,20.43,20.217,0.2441,1.5,0.32599999999999996
2.906169,21.087,2.053,0.582,0.621,23.367,21.918,21.058,20.507,20.438,0.4308,2.31,0.379
2.903206,21.367,2.469,1.371,0.113,22.918,21.965,21.319,20.72,20.599,0.5478,1.6,0.887
2.89758,21.23,7.36,10.065,0.117,24.791,23.226,20.456,19.688,19.16,0.4551,4.34,0.883
2.933526,21.896,2.269,0.799,0.698,22.992,22.3,21.493,20.704,20.268,0.6648,1.5,0.30200000000000005
2.917813,21.84,1.533,0.366,0.609,23.873,22.418,21.642,22.04,22.248,0.2111,2.23,0.391
2.928767,21.51,1.65,0.339,0.6,22.24,22.321,21.435,21.209,22.601,0.1617,0.8,0.4
2.932558,20.987,2.191,0.726,0.305,23.009,22.505,20.858,20.302,19.927,0.3859,2.15,0.6950000000000001
2.89296,19.561,7.36,5.098,0.4,20.82,20.077,19.486,19.205,19.007,0.2129,1.33,0.6
2.897449,20.598,2.251,0.587,0.587,24.13,22.248,20.572,19.926,19.527,0.3949,3.56,0.41300000000000003
2.879975,19.195,2.784,1.657,0.855,20.251,19.521,19.164,18.992,18.911,0.1562,1.09,0.14500000000000002
2.891502,21.467,1.749,0.667,0.439,23.545,22.368,21.351,20.924,20.136,0.4759,2.19,0.5609999999999999
2.904331,20.358,3.387,1.295,0.401,23.993,21.832,20.526,19.959,19.377,0.3636,3.47,0.599
2.892784,20.519,2.19,0.776,0.547,22.803,21.686,20.378,19.93,19.385,0.3905,2.43,0.45299999999999996
2.883837,21.099,3.306,0.742,0.236,25.72,22.905,21.198,20.791,20.25,0.372,4.52,0.764
2.903122,21.146,2.572,0.736,0.555,22.984,22.408,21.209,20.766,20.234,0.4223,1.78,0.44499999999999995
2.888987,21.201,2.387,2.647,0.199,22.502,21.5,20.923,20.077,19.491,0.6646,1.58,0.8009999999999999
2.893656,19.681,5.096,1.542,0.483,24.849,21.614,19.756,19.164,18.799,0.3631,5.09,0.517
2.899208,21.583,2.97,4.91,0.107,21.681,22.285,21.289,20.939,20.493,0.4672,0.39,0.893
2.911174,20.343,3.342,2.145,0.632,23.245,21.164,20.428,20.201,19.714,0.2679,2.82,0.368
2.911098,21.416,2.112,0.387,1.0,23.426,22.328,21.442,21.118,20.46,0.3839,1.98,0.0
2.916468,21.017,2.371,1.401,0.181,24.456,22.391,20.874,20.335,19.715,0.3865,3.58,0.819
2.909028,20.083,2.385,0.797,0.671,23.464,21.341,20.062,19.586,19.183,0.2652,3.4,0.32899999999999996
2.900999,21.43,2.97,1.698,0.581,23.521,22.777,22.029,21.631,20.947,0.4852,1.49,0.41900000000000004
2.921608,21.855,2.97,2.332,0.05,23.744,22.422,21.823,21.088,21.993,0.2728,1.92,0.95
2.904375,20.142,2.407,1.117,0.856,21.522,20.94,20.094,19.75,19.26,0.3616,1.43,0.14400000000000002
2.909953,20.772,3.08,0.527,0.342,23.105,22.137,21.29,21.116,20.757,0.3643,1.82,0.6579999999999999
2.909495,21.692,1.672,0.767,0.05,23.599,22.364,21.489,21.056,20.736,0.4338,2.11,0.95
2.901455,21.973,2.97,1.646,0.523,22.736,22.756,21.911,21.278,21.768,0.3843,0.82,0.477
2.907103,21.949,2.97,2.524,0.199,22.123,22.302,21.684,21.619,21.756,0.3745,0.44,0.8009999999999999
2.930599,19.467,3.971,4.677,0.405,21.608,20.122,19.493,19.156,19.013,0.1487,2.12,0.595
2.9402,19.636,2.221,0.619,0.303,23.193,20.886,19.608,18.628,18.078,0.5474,3.59,0.6970000000000001
2.941177,21.43,11.308,2.877,0.05,23.308,22.482,21.46,23.603,22.419,0.3469,1.85,0.95
2.925335,20.406,2.045,0.595,0.687,21.432,20.613,20.33,19.957,19.965,0.1694,1.1,0.31299999999999994
2.926769,20.843,1.993,0.989,0.793,21.934,21.365,20.785,20.613,20.308,0.301,1.15,0.20699999999999996
2.938004,20.504,2.97,5.572,0.267,22.61,22.406,20.534,19.926,19.473,0.4097,2.08,0.733
2.91731,21.586,2.837,1.886,0.05,23.043,22.625,21.472,20.779,20.726,0.5335,1.57,0.95
2.929393,21.174,11.308,4.736,0.2,22.155,22.282,21.054,20.3,19.788,0.5532,1.1,0.8
2.935461,21.751,1.533,0.366,0.25,23.046,22.411,21.645,21.558,21.391,0.3354,1.4,0.75
2.941407,19.469,1.885,0.422,0.816,21.094,19.826,19.452,19.155,19.058,0.0983,1.64,0.18400000000000005
2.949677,20.527,2.15,0.929,0.423,21.32,20.703,20.494,20.241,20.369,0.2142,0.83,0.577
2.965097,21.763,1.952,0.484,0.05,23.435,22.455,21.632,21.538,21.228,0.3391,1.8,0.95
2.94488,21.715,1.995,0.904,0.05,25.277,22.917,21.486,20.808,20.481,0.4227,3.79,0.95
2.935826,21.184,2.97,3.832,0.417,22.333,21.788,20.991,19.949,19.516,0.7135,1.34,0.583
2.953908,21.992,1.799,1.166,0.3,23.589,22.871,21.776,21.524,21.239,0.4207,1.81,0.7
2.964067,18.623,2.482,0.897,0.883,21.195,19.432,18.541,18.17,17.898,0.1201,2.65,0.11699999999999999
2.941221,21.344,2.588,1.376,0.726,22.37,21.864,21.251,20.719,21.61,0.22,1.12,0.274
2.945649,19.844,2.685,1.505,0.477,24.948,21.319,19.849,19.211,18.646,0.4168,5.1,0.523
2.954964,20.415,2.183,1.12,0.45,21.839,21.21,20.364,20.009,19.686,0.3666,1.47,0.55
2.941813,20.701,18.022,1.24,0.078,22.646,23.082,21.932,21.639,21.56,0.4533,0.71,0.922
2.962803,20.304,7.36,2.293,0.361,23.229,21.385,20.216,19.54,19.239,0.4525,3.01,0.639
2.963163,20.035,2.997,2.06,0.839,21.706,20.26,19.986,20.08,20.614,0.1152,1.72,0.16100000000000003
2.96555,21.521,1.782,0.5,0.25,23.525,21.922,21.574,21.275,21.156,0.1437,1.95,0.75
2.967943,21.34,2.97,0.882,0.65,25.081,22.75,21.438,21.118,21.312,0.3063,3.64,0.35
2.926348,20.436,2.684,1.388,0.56,21.703,20.851,20.495,20.172,20.057,0.1563,1.21,0.43999999999999995
2.922727,21.045,2.077,0.464,0.667,23.007,22.031,21.024,20.587,20.332,0.4214,1.98,0.33299999999999996
2.916134,21.967,2.97,1.66,0.05,24.388,23.303,22.217,22.03,22.076,0.3644,2.17,0.95
2.934868,18.592,2.199,0.588,0.803,21.662,19.704,18.561,18.124,17.836,0.1788,3.1,0.19699999999999995
2.928346,20.569,2.042,0.598,0.651,23.858,21.571,20.575,20.191,19.855,0.2786,3.28,0.349
2.931439,20.313,2.965,1.911,0.16,22.803,22.063,20.344,19.709,19.178,0.421,2.46,0.84
2.924677,20.673,2.759,0.967,0.385,25.044,22.856,20.752,19.966,19.485,0.4679,4.29,0.615
2.946917,20.039,2.92,2.772,0.467,21.96,20.685,19.966,19.647,19.309,0.2232,1.99,0.5329999999999999
2.951729,21.649,2.256,2.647,0.455,22.683,21.903,21.73,21.254,21.23,0.4752,0.95,0.5449999999999999
2.942427,21.883,1.974,0.687,0.05,22.537,22.622,21.738,21.346,20.919,0.4927,0.8,0.95
2.944325,21.823,7.361,0.963,0.217,24.163,22.377,22.159,21.445,22.002,0.2717,2.0,0.783
2.944582,21.769,3.124,1.018,0.676,22.432,23.509,21.741,21.393,20.967,0.4183,0.69,0.32399999999999995
2.940097,20.987,3.407,1.091,0.601,23.236,22.532,20.997,19.879,19.386,0.5823,2.24,0.399
2.932378,21.497,3.125,0.818,0.759,22.782,22.647,21.531,20.991,21.693,0.3258,1.25,0.241
2.956809,21.523,2.971,1.349,0.214,23.392,22.986,21.682,21.31,20.706,0.4178,1.71,0.786
2.950545,20.794,3.584,4.191,0.458,21.868,21.915,20.738,20.289,20.138,0.4566,1.13,0.542
2.949735,21.236,3.225,5.881,0.071,22.36,23.244,21.007,20.506,19.807,0.4422,1.35,0.929
2.950291,21.638,2.452,0.706,0.127,25.493,23.193,21.671,20.753,20.332,0.5277,3.82,0.873
2.955674,17.708,3.665,1.964,0.639,19.866,18.446,17.594,17.118,16.823,0.1418,2.27,0.361
2.945894,20.499,1.864,0.366,0.646,21.819,21.116,20.447,20.097,19.982,0.2784,1.37,0.354
2.936139,21.176,2.97,1.472,0.627,22.424,21.341,21.116,20.722,20.467,0.2499,1.31,0.373
2.946393,19.893,1.855,0.673,0.213,22.716,20.934,19.87,19.361,18.897,0.2892,2.85,0.787
2.944158,20.909,2.006,0.933,0.269,22.418,22.19,20.944,20.716,20.686,0.4248,1.47,0.731
2.942457,21.003,2.133,0.591,0.619,22.483,21.876,20.96,20.709,20.534,0.3901,1.52,0.381
2.948676,20.503,2.366,1.078,0.154,23.411,22.661,20.47,19.747,19.253,0.4584,2.94,0.846
2.954295,21.863,1.644,0.431,0.05,23.52,23.572,21.642,20.608,19.999,0.5704,1.88,0.95
2.957766,21.783,1.554,0.802,0.05,25.216,23.531,21.541,21.661,21.17,0.3647,3.68,0.95
2.952655,21.879,3.267,1.214,0.317,23.91,22.885,21.774,20.963,20.121,0.5888,2.14,0.683
2.963302,18.948,3.235,2.33,0.431,20.796,19.46,19.006,18.691,18.495,0.0935,1.79,0.569
2.961979,19.618,2.608,1.705,0.215,22.723,20.731,19.555,19.003,18.637,0.2386,3.17,0.785
2.954571,21.633,2.97,0.789,0.05,23.07,22.871,21.727,21.099,20.286,0.5179,1.34,0.95
2.968756,20.561,1.862,0.397,0.694,23.186,21.836,20.554,20.04,19.722,0.3537,2.63,0.30600000000000005
2.959288,21.211,2.921,2.225,0.654,23.419,21.718,21.079,20.686,20.424,0.2611,2.34,0.346
2.976687,21.975,2.034,0.728,0.377,22.702,22.482,21.964,21.676,20.958,0.4696,0.74,0.623
2.971883,20.482,2.971,2.51,0.167,25.215,21.96,20.401,19.759,19.258,0.405,4.81,0.833
2.980703,21.83,2.971,2.001,0.265,25.322,22.382,21.716,20.86,20.822,0.553,3.61,0.735
2.974683,21.957,2.309,2.825,0.155,22.555,21.976,21.377,21.251,20.604,0.3874,1.18,0.845
2.996867,18.602,2.502,1.028,0.229,21.775,19.85,18.585,18.101,17.783,0.2062,3.19,0.771
2.992823,20.458,2.707,1.154,0.753,22.628,22.13,20.406,19.555,19.135,0.4808,2.22,0.247
2.990895,21.865,2.066,1.099,0.326,22.877,22.046,21.63,21.097,21.468,0.311,1.25,0.6739999999999999
2.985623,21.795,1.879,0.489,0.05,23.509,22.574,21.821,21.243,20.584,0.5703,1.69,0.95
2.980934,20.059,2.222,0.775,0.59,25.281,21.408,20.048,19.535,19.276,0.2791,5.23,0.41000000000000003
2.988593,20.102,2.365,0.882,0.437,23.216,21.546,20.036,19.554,19.273,0.3208,3.18,0.563
2.989507,21.874,2.708,1.099,0.339,23.203,24.179,21.983,21.093,20.228,0.5503,1.22,0.661
2.991273,21.68,2.971,2.319,0.344,22.869,22.688,21.453,21.248,20.823,0.4232,1.42,0.656
2.978249,21.488,2.439,0.792,0.435,22.781,22.454,21.396,21.227,20.837,0.412,1.38,0.565
2.980979,21.125,3.491,3.298,0.432,22.528,22.978,21.052,20.716,20.311,0.3871,1.48,0.5680000000000001
2.985958,21.846,2.971,2.253,0.05,22.224,22.171,21.851,21.69,21.395,0.5549,0.37,0.95
3.004995,16.625,3.382,2.026,0.345,19.029,17.331,16.542,16.115,15.774,0.0668,2.49,0.655
3.004204,21.587,2.771,1.46,0.36,25.721,22.053,21.424,21.753,21.655,0.1983,4.3,0.64
2.996328,21.531,1.854,0.366,0.821,22.326,21.859,21.434,21.115,21.077,0.434,0.89,0.17900000000000005
3.012634,21.405,2.971,9.636,0.05,22.211,21.873,21.245,20.605,23.408,0.2082,0.97,0.95
2.973397,20.871,1.802,0.563,1.0,25.337,23.654,20.803,19.932,19.504,0.4755,4.53,0.0
2.975496,19.279,4.151,5.118,0.596,20.859,19.965,19.173,18.802,18.634,0.2239,1.69,0.404
2.970519,19.493,6.527,1.588,0.913,25.352,21.422,19.533,18.941,18.52,0.3686,5.82,0.08699999999999997
2.974568,20.03,2.583,0.824,0.849,25.771,21.807,20.037,19.208,18.746,0.4703,5.73,0.15100000000000002
2.968273,21.905,1.564,1.16,0.05,22.549,22.911,21.436,20.914,20.741,0.4364,1.11,0.95
2.951671,21.923,2.451,1.49,0.05,23.948,23.322,21.58,21.201,20.891,0.3704,2.37,0.95
2.972942,17.539,2.971,1.521,0.514,20.056,18.295,17.451,17.018,16.748,0.0889,2.61,0.486
2.972514,21.638,2.211,1.461,0.464,24.391,22.317,21.681,21.256,21.921,0.211,2.71,0.536
2.992255,19.771,2.731,1.027,0.754,24.73,21.516,19.739,19.15,18.903,0.3575,4.99,0.246
2.990871,21.239,2.121,1.248,0.45,23.197,22.208,21.102,20.649,20.569,0.411,2.09,0.55
2.986609,21.873,1.658,0.51,0.3,24.837,23.812,21.61,20.925,20.41,0.449,3.23,0.7
2.973815,21.751,1.849,0.721,0.2,24.819,23.708,21.534,20.684,20.24,0.4911,3.28,0.8
2.978078,21.49,2.627,2.355,0.05,22.383,22.601,21.318,20.935,20.814,0.4457,1.06,0.95
2.994789,21.683,2.0,1.729,0.057,22.362,23.007,21.478,21.052,20.551,0.4441,0.88,0.943
2.998149,21.503,2.464,0.882,0.308,23.524,23.066,21.503,20.801,20.185,0.5025,2.02,0.692
2.977462,21.004,2.677,1.18,0.16,24.379,22.822,21.112,20.462,20.278,0.4008,3.27,0.84
2.984669,19.242,2.848,2.049,0.728,20.778,19.753,19.189,18.889,18.789,0.1605,1.59,0.272
2.986159,21.373,2.512,0.623,0.05,23.695,22.692,21.652,21.534,21.206,0.3827,2.04,0.95
2.973567,21.089,2.97,5.633,0.18,24.068,22.491,20.634,20.619,20.571,0.39,3.43,0.8200000000000001
2.977884,21.145,2.096,0.533,0.793,24.655,22.814,21.153,20.449,20.031,0.4426,3.5,0.20699999999999996
2.97897,20.986,3.347,1.305,0.511,24.774,22.895,21.052,20.174,19.768,0.5009,3.72,0.489
2.984533,20.971,2.97,2.261,0.256,23.542,22.31,20.87,20.177,19.959,0.4429,2.67,0.744
2.988439,21.372,7.36,1.58,0.336,23.719,22.806,21.627,21.07,21.186,0.4598,2.09,0.6639999999999999
3.001847,19.276,1.931,0.602,0.42,23.311,20.576,19.241,18.738,18.46,0.2412,4.07,0.5800000000000001
3.003939,21.329,1.957,1.383,0.219,23.805,22.333,21.37,20.777,20.867,0.4506,2.43,0.781
3.021907,19.988,3.152,2.75,0.196,21.61,21.072,19.952,19.439,18.976,0.4034,1.66,0.804
3.011762,21.387,2.97,1.603,0.206,22.586,22.139,21.364,21.094,20.755,0.4053,1.22,0.794
3.000895,21.584,2.259,0.708,0.409,22.563,22.669,21.396,20.751,20.388,0.482,1.17,0.591
3.015474,21.658,1.826,0.699,0.265,25.566,23.202,21.621,20.756,20.832,0.4695,3.94,0.735
3.010002,21.314,1.664,0.365,0.497,23.985,22.631,21.179,20.447,20.443,0.4609,2.81,0.503
3.002938,21.903,2.97,1.187,0.256,22.798,22.186,21.853,21.104,21.478,0.3745,0.94,0.744
2.997385,21.49,1.631,0.321,0.571,23.605,21.969,21.438,21.095,20.511,0.327,2.17,0.42900000000000005
2.99872,21.897,2.971,1.454,0.5,24.628,23.072,22.269,22.183,22.738,0.1705,2.36,0.5
3.009355,21.794,1.77,0.607,0.066,23.798,23.868,21.655,20.973,20.672,0.4584,2.14,0.9339999999999999
3.005304,21.606,2.122,0.882,0.303,22.022,22.994,21.404,20.745,20.318,0.4761,0.62,0.6970000000000001
3.020232,18.919,11.283,2.213,0.263,21.747,20.068,19.036,18.484,18.241,0.2023,2.71,0.737
3.035912,20.444,1.969,0.454,0.52,22.173,21.732,20.377,19.888,19.573,0.4001,1.8,0.48
3.014192,20.723,7.361,7.442,0.22,21.837,21.168,20.655,20.245,20.396,0.3234,1.18,0.78
3.023648,20.339,2.421,0.835,0.774,25.58,21.927,20.253,19.631,19.251,0.3776,5.33,0.22599999999999998
3.01875,21.411,1.695,0.797,0.056,22.788,22.562,21.301,20.628,20.154,0.5119,1.49,0.944
3.01683,21.59,2.011,0.581,0.62,25.309,22.8,21.559,21.105,20.517,0.3791,3.75,0.38
3.022047,14.305,1.878,0.455,0.118,16.802,14.959,14.343,14.127,14.066,0.0274,2.46,0.882
3.023288,21.249,2.346,1.342,0.359,22.623,22.101,21.19,20.92,20.274,0.4042,1.43,0.641
3.012384,21.163,2.713,1.963,0.311,22.728,21.514,21.128,20.875,20.467,0.2032,1.6,0.6890000000000001
3.011374,21.044,2.136,0.883,0.319,22.659,22.054,20.982,20.47,20.163,0.4541,1.68,0.681
3.035326,21.933,1.765,0.603,0.05,23.746,22.117,21.774,21.657,21.296,0.1757,1.97,0.95
3.041836,19.583,1.769,0.723,0.05,23.326,20.981,19.504,18.592,18.069,0.509,3.82,0.95
3.032637,20.909,1.727,0.31,0.422,23.605,22.256,20.969,20.115,19.64,0.5386,2.64,0.5780000000000001
3.038109,20.156,7.361,3.642,0.775,21.744,20.906,20.119,19.821,19.74,0.2793,1.62,0.22499999999999998
3.040476,21.447,7.361,2.405,0.258,22.048,22.407,21.259,20.973,22.054,0.221,0.79,0.742
2.923544,20.023,2.055,0.59,0.503,22.944,21.521,19.971,19.425,19.128,0.3449,2.97,0.497
2.929681,20.872,2.047,0.375,1.0,23.503,22.536,20.862,20.013,19.605,0.4964,2.64,0.0
2.928777,21.833,1.691,0.769,0.05,23.937,22.626,21.629,21.146,20.507,0.4534,2.31,0.95
2.933983,21.693,2.143,1.1,0.25,24.074,22.824,21.617,21.136,20.833,0.4195,2.46,0.75
2.924329,20.89,2.267,0.703,0.666,26.155,22.871,20.953,20.439,20.105,0.3661,5.2,0.33399999999999996
2.941465,21.958,2.075,0.802,0.25,22.842,23.042,21.731,21.588,21.752,0.4132,1.11,0.75
2.947971,19.542,2.428,0.758,0.799,21.034,20.128,19.456,19.081,18.82,0.2079,1.58,0.20099999999999996
2.960338,20.677,2.25,0.599,0.547,21.625,21.133,20.734,20.608,20.448,0.2865,0.89,0.45299999999999996
2.939407,21.676,1.609,0.373,0.209,23.967,22.49,21.537,21.396,21.129,0.3447,2.43,0.791
2.948249,21.1,1.85,0.965,0.25,22.632,21.362,20.891,20.515,20.412,0.1873,1.74,0.75
2.949192,21.451,2.97,0.708,0.553,23.144,22.068,21.568,21.365,21.964,0.1621,1.58,0.44699999999999995
2.95638,21.551,2.549,2.707,0.079,25.087,22.008,21.34,20.859,21.693,0.2514,3.75,0.921
2.956,21.984,2.97,1.313,0.772,22.833,23.052,22.09,21.712,21.576,0.4686,0.74,0.22799999999999998
2.944521,19.621,2.869,1.843,0.373,22.033,20.829,19.604,19.137,18.474,0.3823,2.43,0.627
2.940018,21.943,2.168,0.958,0.187,24.17,23.317,21.884,21.324,21.302,0.44,2.29,0.813
2.957553,21.825,2.191,0.95,0.3,22.127,22.684,21.56,20.975,21.152,0.5145,0.57,0.7
2.975874,18.645,5.403,5.846,0.852,20.271,19.171,18.627,18.37,18.27,0.1214,1.64,0.14800000000000002
2.961716,21.387,2.542,1.767,0.307,22.148,21.931,21.347,20.901,20.669,0.557,0.8,0.6930000000000001
2.974403,21.955,1.739,0.418,0.05,24.248,23.066,21.918,20.709,20.096,0.6538,2.33,0.95
2.973811,20.248,2.275,1.103,0.573,21.342,21.03,20.198,19.932,19.442,0.3674,1.14,0.42700000000000005
2.961096,21.095,2.182,0.989,0.457,22.961,21.393,21.018,20.862,21.034,0.1726,1.94,0.5429999999999999
2.968964,21.367,1.994,0.628,0.189,24.063,22.134,21.308,21.164,21.323,0.2379,2.75,0.8109999999999999
2.976191,21.006,2.783,0.732,0.486,22.347,22.726,21.103,20.377,20.16,0.4921,1.24,0.514
2.975773,19.528,2.91,1.538,0.361,20.786,19.879,19.575,19.29,19.392,0.1094,1.21,0.639
2.981522,21.435,3.049,2.519,0.307,23.265,22.016,21.179,21.102,22.451,0.143,2.09,0.6930000000000001
2.995937,18.194,7.234,9.892,0.492,19.774,18.66,18.24,17.926,17.865,0.0944,1.53,0.508
2.986573,21.022,2.65,1.037,0.821,22.241,21.665,21.085,21.083,21.128,0.2515,1.16,0.17900000000000005
2.996624,21.37,2.97,5.269,0.584,22.765,21.995,20.928,20.005,21.134,0.3688,1.84,0.41600000000000004
3.003435,21.552,2.027,0.662,0.65,23.843,22.874,21.564,20.974,20.159,0.4699,2.28,0.35
