objid,ra,dec,modelmag_r,modelmag_u,expab_r,devab_r,lnlexp_r,lnldev_r,lnlstar_r,fracdev_r,score,nnavgz
1237648722828460656,150.596310280135,1.09004166461832,20.86249,22.59577,0.2583515,0.1831326,-0.5185678,-0.7127866,-19.37045,0.3966495,0.8386289,0.439403
1237648722828526111,150.743701597142,1.19419434989604,20.63851,23.15682,0.2960473,0.1741766,-1.054524,-1.603272,-27.32337,0.2333288,0.8553295,0.288909
1237648722828526116,150.744794885274,1.10246250475224,20.42335,22.35454,0.5173002,0.4001865,-0.1382395,-2.434851,-40.87556,0.0,0.8553295,0.433194
1237648722828591208,150.813059168969,1.16150155202676,19.43117,22.45187,0.2583888,0.1899383,-0.1446343,-5.472192,-336.404,0.221573,0.8475472,0.218649
1237648722828657192,151.047041050744,1.05146390732869,20.98788,21.83884,0.4547162,0.3175713,-6.611696,-5.570371,-9.240628,0.9210938,0.8431183,0.39738
1237648722828722281,151.149581427063,1.20448455653064,18.13664,21.18731,0.3382035,0.2747354,-60.06875,-45.42577,-1516.067,0.761556,0.8378338,0.13442
1237648722828722569,151.148993520401,1.22489585018754,20.51102,22.44461,0.5736706,0.4949794,-0.3494665,-1.318312,-27.34511,0.0,0.8378338,0.170207
1237648722828853429,151.50095346906,1.13040962808749,16.92463,19.42851,0.9998766,0.9996868,-1356.057,-349.7506,-8449.801,0.9739341,0.8341922,0.057482
1237648722828853535,151.499658847463,1.2258833252199,20.20333,21.52994,0.977995,0.999688,-0.5135263,-1.325873,-37.99911,0.2054806,0.8341922,0.248566
1237648722828853620,151.420559259103,1.1728757827563,20.79487,24.28048,0.4499967,0.3255951,-0.0513085,-0.2414355,-13.97446,0.0,0.8341922,0.469749
1237648722828853770,151.500563602102,1.19874343047612,19.92522,22.15898,0.9216332,0.8809131,-2.362483,-8.161644,-103.8625,0.0,0.8341922,0.174839
1237648722828853771,151.500293634927,1.05492435609563,20.9412,22.62169,0.05,0.05,-0.2279618,-0.5862623,-16.21241,0.0,0.8341922,0.4167
1237648722828919107,151.607182217724,1.14974629474611,20.07841,21.23575,0.8508983,0.8302635,-3.837188,-13.77976,-87.69688,0.0,0.8345926,0.29117
1237648722828919273,151.605310196334,1.16884005989971,20.29615,23.13875,0.7884399,0.6616111,-0.6809726,-0.3778808,-4.355158,1.0,0.8345926,0.327128
1237648722828919569,151.604937528559,1.20004732558446,20.60641,27.41818,0.1702797,0.2998241,-5.274173,-3.284797,-5.064401,1.0,0.8345926,0.550101
1237648722828984597,151.719121475593,1.18766237812371,19.00043,20.66621,0.9264595,0.9000691,-8.233546,-53.59425,-542.6437,0.0,0.8381442,0.109468
1237648722828984598,151.720097658623,1.16741733055636,19.39879,21.1584,0.6335838,0.5847043,-0.3491759,-19.85329,-317.8191,0.0,0.8381442,0.177405
1237648722828984734,151.719668491206,1.11645289886903,20.2978,23.80897,0.2296834,0.1670982,-4.938286,-9.064602,-74.80499,0.0,0.8381442,0.367582
1237648722829050042,151.865823099596,1.23368935394911,17.48505,21.1269,0.9438558,0.9985555,-519.022,-19.24994,-3313.374,1.0,0.838311,0.201073
1237648722829050043,151.86606996066,1.22927588169558,20.13752,23.26969,0.4620184,0.5209727,-0.6481525,-0.7361791,-23.57337,0.6239659,0.838311,0.250396
1237648722829050163,151.988801453145,1.16813894486541,17.06089,20.61621,0.9349764,0.9269333,-837.4252,-111.4408,-6458.39,0.9745759,0.838311,0.156569
1237648722829050312,151.988577884822,1.1404084914235,19.77621,21.63458,0.7295628,0.6739323,-2.377177,-3.73009,-114.9478,0.5122905,0.838311,0.220906
1237648722829050427,151.866000559092,1.24417113464525,19.77944,21.85096,0.6498932,0.5631152,-0.5661809,-12.24196,-153.6275,0.0,0.838311,0.220831
1237648722829050428,151.866341308926,1.10289640529313,20.18083,22.75342,0.5954407,0.4823955,-0.2493662,-0.4704461,-43.35655,0.5781404,0.838311,0.36336
1237648722829115406,151.990346621443,1.19618483265557,17.53677,22.01394,0.7197567,0.7358317,-475.5702,-22.60638,-3131.665,1.0,0.828476,0.226774
1237648722829115741,151.990406080516,1.17257010348932,20.55317,21.80596,0.6185731,0.5323805,-0.3491595,-1.019317,-21.32158,0.03832419,0.828476,0.29154
1237648722829115744,151.990895706626,1.2138462562408,20.58602,23.76731,0.5165111,0.4631776,-2.487064,-5.010749,-23.85051,0.0,0.828476,0.307346
1237650796220842392,148.084624344469,0.189569474319664,20.45963,24.41603,0.5192072,0.7073976,-2.464891,-1.002976,-6.618975,1.0,0.8617806,0.364298
1237650796220908077,148.19829265072,0.0858778774305913,20.73698,23.22768,0.7324764,0.6095858,-0.09378601,-0.1344862,-10.25086,0.5578724,0.8635327,0.384814
1237650796220908078,148.197753260123,0.08394801905289,20.78076,24.1407,0.6069086,0.6061393,-0.4342776,-1.423278,-18.28245,0.0,0.8635327,0.391554
1237650796220973457,148.434326921327,0.0485540593189815,19.85481,21.22845,0.6487697,0.5889413,-0.3545524,-7.606753,-130.059,0.0,0.8647535,0.13935
1237650796220973504,148.301123044633,0.0105823546866299,20.70367,22.38979,0.8476601,0.8890109,-0.766301,-2.01934,-24.93344,0.0,0.8647535,0.185194
1237650796220973877,148.436710715799,0.075065886839822,20.04278,22.30074,0.1844894,0.1483248,-0.1405548,-2.875933,-119.7694,0.0,0.8647535,0.416006
1237650796221039275,148.546631040822,0.079654208830907,20.98828,22.41788,0.4739836,0.5261081,-0.06201667,-0.0593023,-1.069404,0.8096969,0.8617011,0.318732
1237650796221039557,148.544103934924,0.0659787103544171,20.86309,22.52383,0.6805882,0.6847102,-0.09838177,-0.04059747,-2.412071,0.9470544,0.8617011,0.396968
1237650796757713039,148.045758397597,0.454315193479802,18.17561,19.71773,0.3913422,0.3362064,-8.078697,-307.871,-3068.377,0.0,0.8395501,0.126927
1237653665796260037,151.268219365376,2.73936914712317,15.7983,18.59687,0.6750141,0.7439975,-4755.43,-896.1861,-26673.0,0.9637277,0.333504,0.071995
1237653665796260338,151.181884113969,2.81122142257934,20.1801,22.60241,0.183574,0.3999987,-6.215444,-2.548548,-3.239491,0.8950339,0.333504,0.347782
1237653665796260515,151.269256761216,2.72867849281038,20.38411,21.43391,0.4200272,0.4143678,-0.02364793,-0.01393832,-9.400847,0.6289968,0.333504,0.246914
1237653665796325860,151.378893556732,2.77025623732615,20.39657,24.23322,0.2362683,0.2160997,-0.4114682,-1.578578,-34.38218,0.0,0.3360939,0.43146
1237653665796325872,151.378829223963,2.90111464597046,20.93288,21.94519,0.7000782,0.7163897,-1.21456,-0.9062858,-2.752029,1.0,0.3360939,0.371547
1237653665796390953,151.495580919514,2.851000728115,18.63025,19.33604,0.588281,0.6238332,-6.109155,-0.2865557,-155.8858,0.9343791,0.3465331,0.14126
1237653665796391128,151.495948762617,2.87781013291067,17.0003,18.87887,0.6394793,0.6607795,-841.0868,-382.4306,-7146.423,0.7702519,0.3465331,0.111388
1237653665796391173,151.496150101249,2.89631397554987,19.00894,22.02534,0.6389055,0.5676292,-18.95513,-1.192503,-278.7622,1.0,0.3465331,0.248242
1237653665796391385,151.494706870151,2.78331469691636,20.64415,22.40731,0.5512506,0.4822895,-0.1696776,-1.544942,-20.28694,0.0,0.3465331,0.386746
1237653665796456766,151.726264454213,2.90740683302344,19.68427,21.15748,0.3326062,0.262706,-1.147135,-8.258218,-193.4333,0.09317591,0.3560618,0.12268
1237653665796456836,151.604104384901,2.80116435628827,19.1509,21.35772,0.3824338,0.3439609,-1.239785,-34.01327,-602.7388,0.0,0.3560618,0.263757
1237653665796457042,151.726043843434,2.84869160294317,20.93001,22.84792,0.3177664,0.2558983,-0.3593441,-0.759611,-14.69985,0.0,0.3560618,0.154683
1237653665796457106,151.604592389716,2.90356879257649,20.59266,22.23845,0.3741058,0.349981,-3.508239,-2.808245,-6.254611,1.0,0.3560618,0.130021
1237653665796587543,151.943818352223,2.87455625869643,17.86548,18.4612,0.8558425,0.8010789,-206.4511,-13.70791,-1881.914,1.0,0.3566948,0.047716
1237653665796588089,151.943048822447,2.74101803450529,20.45597,23.59705,0.4253253,0.3325488,-0.03936682,-0.01661775,-10.56459,0.8955818,0.3566948,0.232721
1237653665796588098,151.944443266238,2.7863567841854,20.06426,22.84522,0.820161,0.7943957,-0.01340048,-0.6609479,-89.13528,0.196585,0.3566948,0.290609
1237653665796588099,151.9449947838,2.77801043459593,20.75572,22.18721,0.7498743,0.6304839,-0.5960751,-3.225025,-29.87603,0.0,0.3566948,0.399221
1237653665796588100,151.943237368568,2.8668263334323,20.74981,22.16404,0.1602973,0.1483608,-0.4344588,-0.4266671,-13.90757,0.5992258,0.3566948,0.293548
1237654599951909061,148.01520473047,2.94673715252199,20.76639,24.91578,0.2656608,0.2004287,-0.4467384,-0.3601483,-6.798917,0.8423527,0.8319512,0.451992
1237654599951975012,148.237624554839,2.93437495938657,19.66646,23.45764,0.9055751,0.8556914,-12.89443,-3.569791,-66.54939,1.0,0.836338,0.194776
1237654599952040242,148.289778683662,2.95594123412282,20.22945,25.43252,0.7169296,0.6352274,-1.432085,-2.685068,-49.98458,0.1892312,0.8239096,0.275909
1237654599952040264,148.354333037746,2.94402282956904,20.8139,21.79165,0.1162526,0.07210685,-0.693512,-1.482098,-18.21652,0.0,0.8239096,0.44879
1237654599952105610,148.460622989708,2.87068397819642,20.6916,25.36151,0.9341395,0.9305753,-0.000862231,-0.007433233,-3.037439,0.0,0.8212063,0.379883
1237654599952106232,148.575590404817,2.8755575277778,19.94095,27.5999,0.05,0.2207036,-3.914658,-2.610993,-3.458047,0.00339323,0.8212063,0.291886
1237654599952237068,148.785903328368,2.93190063845499,18.90232,21.85332,0.7399619,0.6983781,-9.058208,-3.648792,-347.0863,0.7252628,0.8167228,0.337669
1237654599952302766,149.027438018154,2.87849320264553,19.56235,21.43155,0.8986676,0.8772169,-0.9881867,-13.32105,-214.7925,0.0,0.8272686,0.294438
1237654599952368288,149.138941349309,2.96342231370633,19.73651,22.45362,0.6591319,0.6866905,-1.932489,-0.1882334,-49.25407,1.0,0.8245546,0.331253
1237654599952433279,149.249953033406,2.99071969620201,19.19149,21.82187,0.5322455,0.472037,-0.5560922,-1.320386,-229.8195,0.6266939,0.8384558,0.161903
1237654599952433674,149.249746289306,2.87363336184645,20.50497,21.83711,0.7539329,0.6567408,-0.228422,-1.716727,-30.53497,0.0,0.8384558,0.184796
1237654599952433679,149.251073472124,2.89996315534257,20.91818,22.68008,0.4757822,0.4457013,-0.02535721,-0.04294535,-5.513211,0.3248832,0.8384558,0.207694
1237654599952499093,149.369026376278,2.85502478365182,20.65745,25.29087,0.3714885,0.3557598,-0.1657695,-0.2221248,-9.785797,0.5693763,0.8337684,0.445767
1237654599952564835,149.640349436077,2.87072388047004,20.10137,21.9824,0.8039216,0.7601261,-0.06768601,-3.851223,-71.5546,0.0,0.8299807,0.298953
1237654599952629949,149.718283308588,2.85674745103787,16.28705,19.15252,0.9165614,0.8928088,-3031.324,-169.3342,-16179.32,1.0,0.8318037,0.071003
1237654599952630067,149.640999224054,3.01207299817162,18.96535,20.81267,0.3594331,0.2893828,-0.2093761,-23.25033,-735.4925,0.1468577,0.8318037,0.146671
1237654599952630068,149.640269398478,3.02705922387816,20.40756,21.7582,0.2365885,0.1866983,-0.3512646,-2.192974,-35.96587,0.0,0.8318037,0.159069
1237654599952630174,149.641308224351,2.91746969389151,19.78405,23.36922,0.8108222,0.7258899,-1.430685,-1.715531,-69.99232,0.6465431,0.8318037,0.198738
1237654599952630179,149.63935624796,3.02157277010905,19.83418,23.36685,0.6823914,0.6723557,-1.078183,-0.3136649,-40.37202,0.9445158,0.8318037,0.3437
1237654599952630181,149.639966704948,3.03152404953368,20.18262,23.46403,0.6841582,0.5363826,-3.818862,-2.059192,-7.43035,0.9881529,0.8318037,0.33921
1237654599952630302,149.718712577294,2.91048999207022,20.84876,25.2213,0.9327762,0.9498432,-1.696457,-1.68777,-7.289267,0.6948478,0.8318037,0.41555
1237654599952695715,149.82367991292,2.93593665060325,20.85585,22.09425,0.6023237,0.4931991,-0.07827339,-0.2453777,-8.392879,0.0,0.8299211,0.25253
1237654599952695717,149.824671212412,2.98567750481687,20.0447,21.98235,0.872608,0.9403102,-1.611935,-1.730788,-38.63317,0.664507,0.8299211,0.302835
1237654599952695895,149.82307298101,2.96408551102519,20.70336,23.45664,0.6882533,0.4797597,-12.54724,-11.24876,-14.90864,0.4879613,0.8299211,0.33195
1237654599952696165,149.823680269095,2.96830082977813,19.04251,21.30946,0.2550102,0.2863046,-0.9360484,-0.1047807,-14.09234,1.0,0.8299211,0.258237
1237654599952696172,149.825183203048,3.03614962106777,20.98937,22.66972,0.9255286,0.9111489,-0.5577279,-0.4619119,-2.602926,0.933324,0.8299211,0.38883
1237654599952761094,150.046941040007,2.8619231324427,18.55882,22.32428,0.9224005,0.9633295,-38.42569,-0.08745262,-610.6893,0.9783838,0.8367845,0.348546
1237654599952761194,150.04576839943,2.91159224059709,20.68522,21.43647,0.5187305,0.3748632,-0.4156065,-0.2416088,-7.864605,0.8963566,0.8367845,0.423668
1237654599952761196,150.047406369927,2.95558618970641,19.89976,22.37044,0.4500188,0.3324669,-3.461887,-6.366428,-95.47522,0.2791076,0.8367845,0.287272
1237654599952761197,150.045630390044,2.95569938130556,20.75654,24.73113,0.2033757,0.1499848,-0.0004386627,-0.003949301,-10.78248,0.1975114,0.8367845,0.147722
1237654599952761203,150.047802953962,2.92023867867452,20.36824,21.42096,0.5808163,0.5093348,-0.4857784,-2.559316,-39.48858,0.0,0.8367845,0.340366
1237654599952761308,149.980954113958,3.02954940242924,20.64599,22.94091,0.5073244,0.3592671,-0.1323018,-0.1284006,-6.820235,0.7704244,0.8367845,0.238109
1237654599952761313,149.9817353137,3.03229172161471,20.84179,23.34282,0.3723821,0.2678647,-0.6676254,-0.865334,-6.629476,0.2488674,0.8367845,0.352983
1237654599952761449,150.047429011801,2.87913088938533,20.16136,21.62521,0.6965482,0.6158165,-0.2601666,-2.312352,-61.03553,0.0,0.8367845,0.227422
1237654599952892047,150.285031694692,2.85406177748329,17.06279,20.00288,0.4754857,0.4516579,-800.1281,-123.1333,-6700.759,0.9510282,0.8408363,0.095329
1237654599952892263,150.364431966901,2.86492261797148,20.14248,21.44457,0.3027095,0.2308432,-0.06180962,-0.4838836,-38.34024,0.07439362,0.8408363,0.112053
1237654599952892373,150.284084911597,2.95496403263314,20.36448,21.8394,0.5636802,0.4504355,-0.9005998,-2.705553,-39.84417,0.0,0.8408363,0.366627
1237654599952892513,150.363078488299,3.01137358399332,20.9822,22.65949,0.3818672,0.3186392,-0.1012793,-0.2245056,-5.022784,0.0,0.8408363,0.454087
1237654599952892778,150.365302333797,3.05779680796712,18.76143,20.3278,0.06112651,0.9997562,-0.1724411,-1.098799,-1.501691,0.0,0.8408363,0.112651
1237654599952957734,150.470489989785,2.92282163844952,19.1444,22.51423,0.4898855,0.4385731,-4.629743,-0.309404,-183.6777,0.9530392,0.8329207,0.222841
1237654599952957985,150.472446110187,2.96544195292095,20.14509,22.65783,0.6124716,0.5370083,-3.005427,-1.830885,-24.17429,0.9114911,0.8329207,0.30003
1237654599952957990,150.471787831323,3.06309029765482,20.49749,22.89963,0.7229018,0.5955035,-0.03590373,-0.01169688,-4.110656,0.7831197,0.8329207,0.101776
1237654599953023819,150.623871856811,2.98714278924001,20.28133,25.65746,0.5059603,0.4033208,-0.1749191,-0.1125738,-19.9465,0.7243363,0.8345105,0.450285
1237654599953088879,150.698317310533,3.0261052310822,19.59267,23.09128,0.8284956,0.8013527,-1.03303,-0.7725598,-62.36845,0.7590135,0.8245823,0.209746
1237654599953089043,150.811773859909,2.88035216107925,19.24897,23.23959,0.906977,0.875644,-3.463356,-0.4383393,-149.9233,0.8309133,0.8245823,0.1608
1237654599953089046,150.812101941687,2.90480495486224,19.81876,22.5219,0.3121139,0.2196638,-0.12395,-0.1413198,-95.7051,0.690524,0.8245823,0.196429
1237654599953089057,150.809757837825,3.05907578786524,19.97892,23.33754,0.7331684,0.7347833,-0.02056709,-0.03425696,-4.731164,0.001745089,0.8245823,0.22308
1237654601025651298,148.079857591542,3.65956790041704,20.97774,22.73507,0.4597235,0.3416731,-0.004961801,-0.1518475,-10.68339,0.0,0.8527032,0.437231
1237654601025651305,148.07823911145,3.6831581544034,20.3709,23.44134,0.9812661,0.9998254,-0.320152,-0.2686094,-14.67426,0.7105653,0.8527032,0.453375
1237654601025651353,148.096382173668,3.64628087283403,20.44585,24.08154,0.6245082,0.4866484,-0.1876141,-0.1658046,-16.68241,0.6133356,0.8527032,0.36966
1237654601025651369,148.097313790671,3.68027321022017,20.63619,24.97139,0.8100168,0.9119948,-0.1374317,-0.04508038,-5.773703,0.9299094,0.8527032,0.53327
1237654601025651567,148.079235486783,3.67830582222592,20.07518,22.49023,0.6198617,0.6124132,-9.335838,-5.693947,-23.505,1.0,0.8527032,0.509388
1237654601025716440,148.175403816645,3.68142839108162,17.84608,20.11732,0.5582809,0.5574335,-125.1797,-70.04803,-2189.724,0.6112555,0.8513156,0.18455
1237654601025716478,148.097553200772,3.73160717835262,20.37162,21.78246,0.1829211,0.1115918,-0.7771792,-2.540525,-44.95679,0.0,0.8513156,0.272483
1237654601025716554,148.095687792431,3.74344621179535,20.21515,21.78509,0.6327148,0.5875698,-0.001897862,-0.3127128,-67.29147,0.0673419,0.8513156,0.201657
1237654601025716739,148.175255902121,3.76792507746481,20.74225,24.81483,0.7129733,0.6387092,-0.07181417,-0.2009057,-8.010279,0.0,0.8513156,0.392502
1237654601025847630,148.414843000015,3.65747062317418,20.88581,22.03558,0.7207392,0.5501133,-0.09288917,-0.5426306,-12.71357,0.0,0.8422339,0.472764
1237654601026175378,149.255064182464,3.64553638871944,19.98717,22.18888,0.66523,0.6689097,-2.88999,-3.102658,-47.74917,0.6822824,0.8432595,0.263996
1237654601026175433,149.157379595527,3.73766211561024,20.88645,22.91784,0.5027201,0.4519497,-0.9777741,-0.9443891,-6.838098,0.7513494,0.8432595,0.387425
1237654601026175840,149.257304601006,3.81945950580181,19.2312,20.37688,0.09064192,0.4536087,-16.93089,-12.72351,-21.51125,0.6833012,0.8432595,0.393025
1237654601026240830,149.39315351433,3.81890861064033,20.11959,21.56177,0.8092316,0.6996993,-0.2360882,-0.1754438,-39.23797,0.6468427,0.8508801,0.288332
1237654601026241093,149.394238597358,3.71513892356042,20.36211,24.33471,0.4616367,0.3156087,-1.09524,-0.4056721,-15.94758,1.0,0.8508801,0.282906
1237654601026306529,149.486324696941,3.72294632913571,20.55786,22.35916,0.7502224,0.7331434,-0.02497481,-0.2621314,-17.89499,0.0,0.8477898,0.443743
1237654601026306553,149.487453282088,3.86197709845267,20.67982,22.09004,0.7307825,0.6081784,-0.5225499,-0.2743307,-8.575069,0.9182689,0.8477898,0.247504
1237654601026372029,149.637952292839,3.72851871195826,20.63572,22.15895,0.8797322,0.8414559,-0.1651128,-0.2215499,-6.260285,0.5081461,0.8509262,0.372513
1237654601026372032,149.638344209703,3.75731405783367,20.6144,24.23454,0.3534275,0.40173,-0.1523388,-0.2605023,-5.50603,0.1943413,0.8509262,0.372419
1237654601026437436,149.830576098288,3.78802307253144,19.24422,22.19811,0.8065909,0.7760119,-5.375346,-0.2909151,-205.063,0.9160666,0.8529552,0.154963
1237654601026437584,149.757806371864,3.84354983695519,20.13127,22.15126,0.4110747,0.3370165,-0.1933328,-3.602155,-85.65769,0.0,0.8529552,0.311607
1237654601026437952,149.757734709816,3.67805789911174,19.73762,21.0136,0.05,0.4325252,-3.003522,-2.351555,-4.658126,0.02075105,0.8529552,0.426997
1237654601026503388,149.977352315177,3.79174145031202,20.03098,23.03832,0.3809762,0.2957691,-0.4026933,-0.3101059,-53.39261,0.7591916,0.8573496,0.376336
1237654601026503406,149.977437112509,3.87982218853539,19.12832,21.49763,0.3532266,0.2779913,-1.586017,-48.82645,-696.602,0.0,0.8573496,0.278618
1237654601026568310,150.087438797093,3.77534179533448,18.37401,19.84055,0.3805353,0.310053,-78.16646,-6.768778,-1185.37,0.9365579,0.8531529,0.158756
1237654601026568311,150.086077631832,3.77416297669484,19.73028,21.56331,0.3240902,0.257445,-1.910382,-1.182102,-100.8406,0.7435277,0.8531529,0.243042
1237654601026568356,150.149434687381,3.74411051730551,18.69794,19.66464,0.5212669,0.4564993,-3.103035,-130.2525,-1298.442,0.0,0.8531529,0.115323
1237654601026568361,150.150526194616,3.73440628051269,18.45889,20.28523,0.7427331,0.7052328,-117.4098,-27.81327,-441.0679,1.0,0.8531529,0.173369
